,id,gender,nobelPrizes,knownName.en,knownName.se,givenName.en,givenName.se,familyName.en,familyName.se,fullName.en,fullName.se,birth.date,birth.place.city.en,birth.place.city.no,birth.place.city.se,birth.place.country.en,birth.place.country.no,birth.place.country.se,birth.place.cityNow.en,birth.place.cityNow.no,birth.place.cityNow.se,birth.place.countryNow.en,birth.place.countryNow.no,birth.place.countryNow.se,birth.place.continent.en,birth.place.locationString.en,birth.place.locationString.no,birth.place.locationString.se,links.rel,links.href,links.action,links.types,death.date,death.place.city.en,death.place.city.no,death.place.city.se,death.place.country.en,death.place.country.no,death.place.country.se,death.place.cityNow.en,death.place.cityNow.no,death.place.cityNow.se,death.place.countryNow.en,death.place.countryNow.no,death.place.countryNow.se,death.place.continent.en,death.place.locationString.en,death.place.locationString.no,death.place.locationString.se,nativeName,acronym,orgName.en,orgName.se,founded.date,founded.place.city.en,founded.place.city.no,founded.place.city.se,founded.place.country.en,founded.place.country.no,founded.place.country.se,founded.place.cityNow.en,founded.place.cityNow.no,founded.place.cityNow.se,founded.place.countryNow.en,founded.place.countryNow.no,founded.place.countryNow.se,founded.place.continent.en,founded.place.locationString.en,founded.place.locationString.no,founded.place.locationString.se,penName,orgName.no,knownName.no,givenName.no,familyName.no,fullName.no
110,298,male,"[{'awardYear': '1906', 'category': {'en': 'Physiology or Medicine', 'no': 'Fysiologi eller medisin', 'se': 'Fysiologi eller medicin'}, 'categoryFullName': {'en': 'The Nobel Prize in Physiology or Medicine', 'no': 'Nobelprisen i fysiologi eller medisin', 'se': 'Nobelpriset i fysiologi eller medicin'}, 'sortOrder': '1', 'portion': '1/2', 'prizeStatus': 'received', 'motivation': {'en': 'in recognition of their work on the structure of the nervous system', 'se': 'såsom ett erkännande åt deras arbeten rörande nervsystemets byggnad'}, 'prizeAmount': 138536, 'prizeAmountAdjusted': 7421571, 'affiliations': [{'name': {'en': 'Pavia University', 'no': 'Pavia University', 'se': 'Pavia University'}, 'nameNow': {'en': 'Pavia University'}, 'city': {'en': 'Pavia', 'no': 'Pavia', 'se': 'Pavia'}, 'country': {'en': 'Italy', 'no': 'Italia', 'se': 'Italien'}, 'cityNow': {'en': 'Pavia', 'no': 'Pavia', 'se': 'Pavia'}, 'countryNow': {'en': 'Italy', 'no': 'Italia', 'se': 'Italien'}, 'locationString': {'en': 'Pavia, Italy', 'no': 'Pavia, Italia', 'se': 'Pavia, Italien'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/med/1906', 'action': 'Get', 'types': 'application/json'}}]",Camillo Golgi,Camillo Golgi,Camillo,Camillo,Golgi,Golgi,Camillo Golgi,Camillo Golgi,1843-07-07,Corteno,Corteno,Corteno,Italy,Italia,Italien,Corteno,Corteno,Corteno,Italy,Italia,Italien,Europe,"Corteno, Italy","Corteno, Italia","Corteno, Italien",laureate,http://masterdataapi.nobelprize.org/2/laureate/298,Get,application/json,1926-01-21,Pavia,Pavia,Pavia,Italy,Italia,Italien,Pavia,Pavia,Pavia,Italy,Italia,Italien,Europe,"Pavia, Italy","Pavia, Italia","Pavia, Italien",,,,,,,,,,,,,,,,,,,,,,,,,,,
111,666,male,"[{'awardYear': '1989', 'category': {'en': 'Literature', 'no': 'Litteratur', 'se': 'Litteratur'}, 'categoryFullName': {'en': 'The Nobel Prize in  Literature', 'no': 'Nobelprisen i litteratur', 'se': 'Nobelpriset i litteratur'}, 'sortOrder': '1', 'portion': '1', 'prizeStatus': 'received', 'motivation': {'en': ""for a rich and intensive prose, which with restrained compassion forms a challenging vision of man's vulnerability"", 'se': 'för en rik och intensiv prosakonst, som med återhållen medkänsla gestaltar en utmanande vision av människans utsatthet'}, 'prizeAmount': 3000000, 'prizeAmountAdjusted': 5242311, 'residences': [{'country': {'en': 'Spain', 'no': 'Spania', 'se': 'Spanien'}, 'countryNow': {'en': 'Spain', 'no': 'Spania', 'se': 'Spanien'}, 'locationString': {'en': 'Spain', 'no': 'Spania', 'se': 'Spanien'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/lit/1989', 'action': 'Get', 'types': 'application/json'}}]",Camilo José Cela,Camilo José Cela,Camilo José,Camilo José,Cela,Cela,Camilo José Cela,Camilo José Cela,1916-05-11,Iria Flavia,Iria Flavia,Iria Flavia,Spain,Spania,Spanien,Iria Flavia,Iria Flavia,Iria Flavia,Spain,Spania,Spanien,Europe,"Iria Flavia, Spain","Iria Flavia, Spania","Iria Flavia, Spanien",laureate,http://masterdataapi.nobelprize.org/2/laureate/666,Get,application/json,2002-01-17,Madrid,Madrid,Madrid,Spain,Spania,Spanien,Madrid,Madrid,Madrid,Spain,Spania,Spanien,Europe,"Madrid, Spain","Madrid, Spania","Madrid, Spanien",,,,,,,,,,,,,,,,,,,,,,,,,,,
112,189,male,"[{'awardYear': '1931', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'sortOrder': '1', 'portion': '1/2', 'prizeStatus': 'received', 'motivation': {'en': 'in recognition of their contributions to the invention and development of chemical high pressure methods', 'se': 'för deras förtjänster om kemiska högtrycksmetoders uppkomst och utveckling'}, 'prizeAmount': 173206, 'prizeAmountAdjusted': 5238085, 'affiliations': [{'name': {'en': 'University of Heidelberg', 'no': 'University of Heidelberg', 'se': 'University of Heidelberg'}, 'nameNow': {'en': 'University of Heidelberg'}, 'city': {'en': 'Heidelberg', 'no': 'Heidelberg', 'se': 'Heidelberg'}, 'country': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'cityNow': {'en': 'Heidelberg', 'no': 'Heidelberg', 'se': 'Heidelberg'}, 'countryNow': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'locationString': {'en': 'Heidelberg, Germany', 'no': 'Heidelberg, Tyskland', 'se': 'Heidelberg, Tyskland'}}, {'name': {'en': 'I.G. Farbenindustrie A.G.', 'no': 'I.G. Farbenindustrie A.G.', 'se': 'I.G. Farbenindustrie A.G.'}, 'nameNow': {'en': 'I.G. Farbenindustrie A.G.'}, 'city': {'en': 'Heidelberg', 'no': 'Heidelberg', 'se': 'Heidelberg'}, 'country': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'cityNow': {'en': 'Heidelberg', 'no': 'Heidelberg', 'se': 'Heidelberg'}, 'countryNow': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'locationString': {'en': 'Heidelberg, Germany', 'no': 'Heidelberg, Tyskland', 'se': 'Heidelberg, Tyskland'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/che/1931', 'action': 'Get', 'types': 'application/json'}}]",Carl Bosch,Carl Bosch,Carl,Carl,Bosch,Bosch,Carl Bosch,Carl Bosch,1874-08-27,Cologne,Köln,Köln,Germany,Tyskland,Tyskland,Cologne,Köln,Köln,Germany,Tyskland,Tyskland,Europe,"Cologne, Germany","Köln, Tyskland","Köln, Tyskland",laureate,http://masterdataapi.nobelprize.org/2/laureate/189,Get,application/json,1940-04-26,Heidelberg,Heidelberg,Heidelberg,Germany,Tyskland,Tyskland,Heidelberg,Heidelberg,Heidelberg,Germany,Tyskland,Tyskland,Europe,"Heidelberg, Germany","Heidelberg, Tyskland","Heidelberg, Tyskland",,,,,,,,,,,,,,,,,,,,,,,,,,,
113,343,male,"[{'awardYear': '1947', 'category': {'en': 'Physiology or Medicine', 'no': 'Fysiologi eller medisin', 'se': 'Fysiologi eller medicin'}, 'categoryFullName': {'en': 'The Nobel Prize in Physiology or Medicine', 'no': 'Nobelprisen i fysiologi eller medisin', 'se': 'Nobelpriset i fysiologi eller medicin'}, 'sortOrder': '1', 'portion': '1/4', 'prizeStatus': 'received', 'motivation': {'en': 'for their discovery of the course of the catalytic conversion of glycogen', 'se': 'för deras upptäckt av förloppet vid glykogenets katalytiska omsättning'}, 'prizeAmount': 146115, 'prizeAmountAdjusted': 2914528, 'affiliations': [{'name': {'en': 'Washington University', 'no': 'Washington University', 'se': 'Washington University'}, 'nameNow': {'en': 'Washington University'}, 'city': {'en': 'St. Louis, MO', 'no': 'St. Louis, MO', 'se': 'St. Louis, MO'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'cityNow': {'en': 'St. Louis, MO', 'no': 'St. Louis, MO', 'se': 'St. Louis, MO'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'St. Louis, MO, USA', 'no': 'St. Louis, MO, USA', 'se': 'St. Louis, MO, USA'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/med/1947', 'action': 'Get', 'types': 'application/json'}}]",Carl Cori,Carl Cori,Carl,Carl,Cori,Cori,Carl Ferdinand Cori,Carl Ferdinand Cori,1896-12-05,Prague,Praha,Prag,Austria-Hungary,Østerrike-Ungarn,Österrike-Ungern,Prague,Praha,Prag,Czech Republic,Tsjekkia,Tjeckien,Europe,"Prague, Austria-Hungary (now Czech Republic)","Praha, Østerrike-Ungarn (nå Tsjekkia)","Prag, Österrike-Ungern (nu Tjeckien)",laureate,http://masterdataapi.nobelprize.org/2/laureate/343,Get,application/json,1984-10-20,"Cambridge, MA","Cambridge, MA","Cambridge, MA",USA,USA,USA,"Cambridge, MA","Cambridge, MA","Cambridge, MA",USA,USA,USA,North America,"Cambridge, MA, USA","Cambridge, MA, USA","Cambridge, MA, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,
114,43,male,"[{'awardYear': '1936', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'sortOrder': '2', 'portion': '1/2', 'prizeStatus': 'received', 'motivation': {'en': 'for his discovery of the positron', 'se': 'för upptäckten av positronen'}, 'prizeAmount': 159850, 'prizeAmountAdjusted': 4913422, 'affiliations': [{'name': {'en': 'California Institute of Technology (Caltech)', 'no': 'California Institute of Technology (Caltech)', 'se': 'California Institute of Technology (Caltech)'}, 'nameNow': {'en': 'California Institute of Technology (Caltech)'}, 'city': {'en': 'Pasadena, CA', 'no': 'Pasadena, CA', 'se': 'Pasadena, CA'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'cityNow': {'en': 'Pasadena, CA', 'no': 'Pasadena, CA', 'se': 'Pasadena, CA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'Pasadena, CA, USA', 'no': 'Pasadena, CA, USA', 'se': 'Pasadena, CA, USA'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1936', 'action': 'Get', 'types': 'application/json'}}]",Carl D. Anderson,Carl D. Anderson,Carl D.,Carl D.,Anderson,Anderson,Carl David Anderson,Carl David Anderson,1905-09-03,"New York, NY","New York, NY","New York, NY",USA,USA,USA,"New York, NY","New York, NY","New York, NY",USA,USA,USA,North America,"New York, NY, USA","New York, NY, USA","New York, NY, USA",laureate,http://masterdataapi.nobelprize.org/2/laureate/43,Get,application/json,1991-01-11,"San Marino, CA","San Marino, CA","San Marino, CA",USA,USA,USA,"San Marino, CA","San Marino, CA","San Marino, CA",USA,USA,USA,North America,"San Marino, CA, USA","San Marino, CA, USA","San Marino, CA, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,
115,588,male,"[{'awardYear': '1919', 'category': {'en': 'Literature', 'no': 'Litteratur', 'se': 'Litteratur'}, 'categoryFullName': {'en': 'The Nobel Prize in  Literature', 'no': 'Nobelprisen i litteratur', 'se': 'Nobelpriset i litteratur'}, 'sortOrder': '1', 'portion': '1', 'prizeStatus': 'received', 'motivation': {'en': 'in special appreciation of his epic, <I>Olympian Spring</I>', 'se': 'med särskild tanke på hans mäktiga epos Olympischer Frühling'}, 'prizeAmount': 133127, 'prizeAmountAdjusted': 2377268, 'residences': [{'country': {'en': 'Switzerland', 'no': 'Sveits', 'se': 'Schweiz'}, 'countryNow': {'en': 'Switzerland', 'no': 'Sveits', 'se': 'Schweiz'}, 'locationString': {'en': 'Switzerland', 'no': 'Sveits', 'se': 'Schweiz'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/lit/1919', 'action': 'Get', 'types': 'application/json'}}]",Carl Spitteler,Carl Spitteler,Carl,Carl,Spitteler,Spitteler,Carl Friedrich Georg Spitteler,Carl Friedrich Georg Spitteler,1845-04-24,Liestal,Liestal,Liestal,Switzerland,Sveits,Schweiz,Liestal,Liestal,Liestal,Switzerland,Sveits,Schweiz,Europe,"Liestal, Switzerland","Liestal, Sveits","Liestal, Schweiz",laureate,http://masterdataapi.nobelprize.org/2/laureate/588,Get,application/json,1924-12-29,Lucerne,Lucerne,Lucerne,Switzerland,Sveits,Schweiz,Lucerne,Lucerne,Lucerne,Switzerland,Sveits,Schweiz,Europe,"Lucerne, Switzerland","Lucerne, Sveits","Lucerne, Schweiz",,,,,,,,,,,,,,,,,,,,,,,,,,,
116,500,male,"[{'awardYear': '1935', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'sortOrder': '1', 'portion': '1', 'dateAwarded': '1936-11-24', 'prizeStatus': 'received', 'motivation': {'en': 'for his burning love for freedom of thought and expression and his valuable contribution to the cause of peace', 'no': 'for sin brennende kjærlighet til menings- og ytringsfriheten og verdifulle bidrag til fredssaken'}, 'prizeAmount': 159917, 'prizeAmountAdjusted': 4997406, 'residences': [{'country': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'countryNow': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'locationString': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/1935', 'action': 'Get', 'types': 'application/json'}}]",Carl von Ossietzky,Carl von Ossietzky,Carl,Carl,von Ossietzky,von Ossietzky,Carl von Ossietzky,Carl von Ossietzky,1889-10-03,Hamburg,Hamburg,Hamburg,Germany,Tyskland,Tyskland,Hamburg,Hamburg,Hamburg,Germany,Tyskland,Tyskland,Europe,"Hamburg, Germany","Hamburg, Tyskland","Hamburg, Tyskland",laureate,http://masterdataapi.nobelprize.org/2/laureate/500,Get,application/json,1938-05-04,Berlin,Berlin,Berlin,Germany,Tyskland,Tyskland,Berlin,Berlin,Berlin,Germany,Tyskland,Tyskland,Europe,"Berlin, Germany","Berlin, Tyskland","Berlin, Tyskland",,,,,,,,,,,,,,,,,,,,,,,,,,,
117,740,male,"[{'awardYear': '2001', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'sortOrder': '3', 'portion': '1/3', 'dateAwarded': '2001-10-09', 'prizeStatus': 'received', 'motivation': {'en': 'for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms, and for early fundamental studies of the properties of the condensates', 'se': 'för uppnående av Bose-Einsteinkondensationen i förtunnande gaser av alkaliatomer samt för tidiga fundamentala studier av kondensatens egenskaper'}, 'prizeAmount': 10000000, 'prizeAmountAdjusted': 12295082, 'affiliations': [{'name': {'en': 'University of Colorado, JILA', 'no': 'University of Colorado, JILA', 'se': 'University of Colorado, JILA'}, 'nameNow': {'en': 'University of Colorado, JILA'}, 'city': {'en': 'Boulder, CO', 'no': 'Boulder, CO', 'se': 'Boulder, CO'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'cityNow': {'en': 'Boulder, CO', 'no': 'Boulder, CO', 'se': 'Boulder, CO'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'Boulder, CO, USA', 'no': 'Boulder, CO, USA', 'se': 'Boulder, CO, USA'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/phy/2001', 'action': 'Get', 'types': 'application/json'}}]",Carl Wieman,Carl Wieman,Carl,Carl,Wieman,Wieman,Carl E. Wieman,Carl E. Wieman,1951-03-26,"Corvallis, OR","Corvallis, OR","Corvallis, OR",USA,USA,USA,"Corvallis, OR","Corvallis, OR","Corvallis, OR",USA,USA,USA,North America,"Corvallis, OR, USA","Corvallis, OR, USA","Corvallis, OR, USA",laureate,http://masterdataapi.nobelprize.org/2/laureate/740,Get,application/json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,124,male,"[{'awardYear': '1984', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'sortOrder': '1', 'portion': '1/2', 'dateAwarded': '1984-10-17', 'prizeStatus': 'received', 'motivation': {'en': 'for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction', 'se': 'för deras avgörande insatser i det stora projekt, som lett till upptäckten av fältpartiklarna W och Z, förmedlare av svag växelverkan'}, 'prizeAmount': 1650000, 'prizeAmountAdjusted': 3782090, 'affiliations': [{'name': {'en': 'CERN', 'no': 'CERN', 'se': 'CERN'}, 'nameNow': {'en': 'CERN'}, 'city': {'en': 'Geneva', 'no': 'Genève', 'se': 'Genève'}, 'country': {'en': 'Switzerland', 'no': 'Sveits', 'se': 'Schweiz'}, 'cityNow': {'en': 'Geneva', 'no': 'Genève', 'se': 'Genève'}, 'countryNow': {'en': 'Switzerland', 'no': 'Sveits', 'se': 'Schweiz'}, 'locationString': {'en': 'Geneva, Switzerland', 'no': 'Genève, Sveits', 'se': 'Genève, Schweiz'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1984', 'action': 'Get', 'types': 'application/json'}}]",Carlo Rubbia,Carlo Rubbia,Carlo,Carlo,Rubbia,Rubbia,Carlo Rubbia,Carlo Rubbia,1934-03-31,Gorizia,Gorizia,Gorizia,Italy,Italia,Italien,Gorizia,Gorizia,Gorizia,Italy,Italia,Italien,Europe,"Gorizia, Italy","Gorizia, Italia","Gorizia, Italien",laureate,http://masterdataapi.nobelprize.org/2/laureate/124,Get,application/json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,562,male,"[{'awardYear': '1996', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'sortOrder': '1', 'portion': '1/2', 'dateAwarded': '1996-10-11', 'prizeStatus': 'received', 'motivation': {'en': 'for their work towards a just and peaceful solution to the conflict in East Timor', 'no': 'for en rettferdig og fredelig løsning på konflikten i Øst-Timor'}, 'prizeAmount': 7400000, 'prizeAmountAdjusted': 9490424, 'residences': [{'country': {'en': 'East Timor', 'no': 'Øst-Timor', 'se': 'Östtimor'}, 'countryNow': {'en': 'East Timor', 'no': 'Øst-Timor', 'se': 'Östtimor'}, 'locationString': {'en': 'East Timor', 'no': 'Øst-Timor', 'se': 'Östtimor'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/1996', 'action': 'Get', 'types': 'application/json'}}]",Carlos Filipe Ximenes Belo,Carlos Filipe Ximenes Belo,Carlos Filipe Ximenes,Carlos Filipe Ximenes,Belo,Belo,Carlos Filipe Ximenes Belo,Carlos Filipe Ximenes Belo,1948-02-03,Wailacama,Wailacama,Wailacama,East Timor,Øst-Timor,Östtimor,Wailacama,Wailacama,Wailacama,East Timor,Øst-Timor,Östtimor,Oceania,"Wailacama, East Timor","Wailacama, Øst-Timor","Wailacama, Östtimor",laureate,http://masterdataapi.nobelprize.org/2/laureate/562,Get,application/json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,501,male,"[{'awardYear': '1936', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'sortOrder': '1', 'portion': '1', 'dateAwarded': '1936-11-24', 'prizeStatus': 'received', 'motivation': {'en': 'for his role as father of the Argentine Antiwar Pact of 1933, which he also used as a means to mediate peace between Paraguay and Bolivia in 1935', 'no': 'for rollen som grunnlegger av Argentinas antikrigspakt av 1933, som han brukte som et virkemiddel for å megle frem fred mellom Paraguay og Bolivia i 1935'}, 'prizeAmount': 159850, 'prizeAmountAdjusted': 4913422, 'residences': [{'country': {'en': 'Argentina', 'no': 'Argentina', 'se': 'Argentina'}, 'countryNow': {'en': 'Argentina', 'no': 'Argentina', 'se': 'Argentina'}, 'locationString': {'en': 'Argentina', 'no': 'Argentina', 'se': 'Argentina'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/1936', 'action': 'Get', 'types': 'application/json'}}]",Carlos Saavedra Lamas,Carlos Saavedra Lamas,Carlos,Carlos,Saavedra Lamas,Saavedra Lamas,Carlos Saavedra Lamas,Carlos Saavedra Lamas,1878-11-01,Buenos Aires,Buenos Aires,Buenos Aires,Argentina,Argentina,Argentina,Buenos Aires,Buenos Aires,Buenos Aires,Argentina,Argentina,Argentina,South America,"Buenos Aires, Argentina","Buenos Aires, Argentina","Buenos Aires, Argentina",laureate,http://masterdataapi.nobelprize.org/2/laureate/501,Get,application/json,1959-05-05,Buenos Aires,Buenos Aires,Buenos Aires,Argentina,Argentina,Argentina,Buenos Aires,Buenos Aires,Buenos Aires,Argentina,Argentina,Argentina,South America,"Buenos Aires, Argentina","Buenos Aires, Argentina","Buenos Aires, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,
121,836,female,"[{'awardYear': '2009', 'category': {'en': 'Physiology or Medicine', 'no': 'Fysiologi eller medisin', 'se': 'Fysiologi eller medicin'}, 'categoryFullName': {'en': 'The Nobel Prize in Physiology or Medicine', 'no': 'Nobelprisen i fysiologi eller medisin', 'se': 'Nobelpriset i fysiologi eller medicin'}, 'sortOrder': '2', 'portion': '1/3', 'prizeStatus': 'received', 'motivation': {'en': 'for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase', 'se': 'för upptäckten av hur kromosomerna skyddas av telomerer och enzymet telomeras'}, 'prizeAmount': 10000000, 'prizeAmountAdjusted': 10958504, 'affiliations': [{'name': {'en': 'Johns Hopkins University School of Medicine', 'no': 'Johns Hopkins University School of Medicine', 'se': 'Johns Hopkins University School of Medicine'}, 'nameNow': {'en': 'Johns Hopkins University School of Medicine'}, 'city': {'en': 'Baltimore, MD', 'no': 'Baltimore, MD', 'se': 'Baltimore, MD'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'cityNow': {'en': 'Baltimore, MD', 'no': 'Baltimore, MD', 'se': 'Baltimore, MD'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'Baltimore, MD, USA', 'no': 'Baltimore, MD, USA', 'se': 'Baltimore, MD, USA'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/med/2009', 'action': 'Get', 'types': 'application/json'}}]",Carol W. Greider,Carol W. Greider,Carol W.,Carol W.,Greider,Greider,Carol W. Greider,Carol W. Greider,1961-04-15,"San Diego, CA","San Diego, CA","San Diego, CA",USA,USA,USA,"San Diego, CA","San Diego, CA","San Diego, CA",USA,USA,USA,North America,"San Diego, CA, USA","San Diego, CA, USA","San Diego, CA, USA",laureate,http://masterdataapi.nobelprize.org/2/laureate/836,Get,application/json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,55,male,"[{'awardYear': '1950', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'sortOrder': '1', 'portion': '1', 'prizeStatus': 'received', 'motivation': {'en': 'for his development of the photographic method of studying nuclear processes and his discoveries regarding mesons made with this method', 'se': 'för hans utveckling av den fotografiska metoden för studiet av kärnprocesser och hans därvid gjorda upptäckter rörande mesonerna'}, 'prizeAmount': 164304, 'prizeAmountAdjusted': 3050198, 'affiliations': [{'name': {'en': 'Bristol University', 'no': 'Bristol University', 'se': 'Bristol University'}, 'nameNow': {'en': 'Bristol University'}, 'city': {'en': 'Bristol', 'no': 'Bristol', 'se': 'Bristol'}, 'country': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'cityNow': {'en': 'Bristol', 'no': 'Bristol', 'se': 'Bristol'}, 'countryNow': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'locationString': {'en': 'Bristol, United Kingdom', 'no': 'Bristol, Storbritannia', 'se': 'Bristol, Storbritannien'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1950', 'action': 'Get', 'types': 'application/json'}}]",Cecil Powell,Cecil Powell,Cecil,Cecil,Powell,Powell,Cecil Frank Powell,Cecil Frank Powell,1903-12-05,Tonbridge,Tonbridge,Tonbridge,United Kingdom,Storbritannia,Storbritannien,Tonbridge,Tonbridge,Tonbridge,United Kingdom,Storbritannia,Storbritannien,Europe,"Tonbridge, United Kingdom","Tonbridge, Storbritannia","Tonbridge, Storbritannien",laureate,http://masterdataapi.nobelprize.org/2/laureate/55,Get,application/json,1969-08-09,,,,Italy,Italia,Italien,,,,Italy,Italia,Italien,Europe,Italy,Italia,Italien,,,,,,,,,,,,,,,,,,,,,,,,,,,
